place_id,zipcode,place_type,,latitude,longitude
ChIJsbNRuoYD9YgRy1fhsJgldJY,30394,grocery_or_supermarket,,33.7539328,-84.390386
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30394,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,30394,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJraRjlwgE9YgRMQYH8zBgerE,30394,grocery_or_supermarket,,33.761427,-84.3653191
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30394,grocery_or_supermarket,,33.739629,-84.416105
ChIJr_ik5T8D9YgRUHtyScyVpkI,30394,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJ6cBjtBAE9YgRUisH70GZTX4,30394,grocery_or_supermarket,,33.775188,-84.3658097
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30394,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30394,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30394,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJZ75CEBcE9YgRzBUatdvfMdQ,30394,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30394,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJreRAYvIE9YgRbsssSxcWrRs,30394,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJv7Uvqpv99IgR-0OnJPO1UKU,30396,grocery_or_supermarket,,33.655176,-84.388434
ChIJL858kG_99IgRH6lNfQJdx_U,30396,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJjyWRQv_89IgR19IjKIDXR4U,30396,grocery_or_supermarket,,33.6203728,-84.3887408
ChIJGbpHHjX89IgRlAXei38Z0Rw,30396,grocery_or_supermarket,,33.6225977,-84.3727733
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30396,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJgae8QYkC9YgR5WYPBYjZlus,30396,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJbS1MyKIC9YgR_f8TS956S-M,30396,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJqyitFYD-9IgR1VX6v2O8vBs,30396,grocery_or_supermarket,,33.6209878,-84.3548205
ChIJJ3Aphani9IgRE-JGr4XtgJg,30396,grocery_or_supermarket,,33.6695697,-84.4441958
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30396,grocery_or_supermarket,,33.6608846,-84.448102
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30396,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJhWw0HLji9IgR7rTgQCPlpZI,30396,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJ8bnPUGr89IgRpeMX4J0TqLM,30396,grocery_or_supermarket,,33.5996202,-84.3783473
ChIJbSTZaiQC9YgRXIE43ThLdgY,30396,grocery_or_supermarket,,33.6970886,-84.3608444
ChIJbe30v-8C9YgRzZmzLGuBbk0,30396,grocery_or_supermarket,,33.7034342,-84.4100028
ChIJQ2WQ17n89IgR_A0pjMM13lY,30396,grocery_or_supermarket,,33.6016445,-84.4272594
ChIJcwkZisr89IgR6fVaVJeD7Xw,30396,grocery_or_supermarket,,33.6056311,-84.4357895
ChIJ38AR_0sC9YgRzvoeQfknxWU,30396,grocery_or_supermarket,,33.7083006,-84.3803597
ChIJsbNRuoYD9YgRy1fhsJgldJY,30398,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30398,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30398,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,30398,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30398,grocery_or_supermarket,,33.739629,-84.416105
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,30398,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJr_ik5T8D9YgRUHtyScyVpkI,30398,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30398,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,30398,grocery_or_supermarket,,33.775188,-84.3658097
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,30398,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30398,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJsbNRuoYD9YgRy1fhsJgldJY,31106,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,31106,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJBfK5TIwD9YgRjvHEUfCW3pQ,31106,grocery_or_supermarket,,33.7499749,-84.3768908
ChIJw2Pxp_ED9YgR76DtrNcdY6I,31106,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,31106,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,31106,grocery_or_supermarket,,33.739629,-84.416105
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,31106,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJr_ik5T8D9YgRUHtyScyVpkI,31106,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,31106,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,31106,grocery_or_supermarket,,33.775188,-84.3658097
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,31106,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJBb6sr5ME9YgRjtXSBOtRe1M,31106,grocery_or_supermarket,,33.7832132,-84.35467
ChIJsbNRuoYD9YgRy1fhsJgldJY,31107,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,31107,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJw2Pxp_ED9YgR76DtrNcdY6I,31107,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,31107,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,31107,grocery_or_supermarket,,33.739629,-84.416105
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,31107,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJr_ik5T8D9YgRUHtyScyVpkI,31107,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,31107,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,31107,grocery_or_supermarket,,33.775188,-84.3658097
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,31107,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJa-9dZxoE9YgRB5SAyPu3qoo,31107,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJt3HwQvUF9YgRxBRc6csptew,31126,grocery_or_supermarket,,33.84552,-84.3745814
ChIJAz1IDPgF9YgRzn9e4HDqFEI,31126,grocery_or_supermarket,,33.8459141,-84.3621872
ChIJH6wyD1MP9YgRseDZrRZWK6E,31126,grocery_or_supermarket,,33.840941,-84.374955
ChIJ83So4a8I9YgR93PnInUyxd8,31126,grocery_or_supermarket,,33.856402,-84.3450209
ChIJQySAuI4F9YgRj3NAqVrX5js,31126,grocery_or_supermarket,,33.8408911,-84.381743
ChIJA2Nd5SYG9YgRh9RbU5P_AQA,31126,grocery_or_supermarket,,33.8412109,-84.325894
ChIJE7j3VREP9YgRiel1VuYEVZk,31126,grocery_or_supermarket,,33.8744413,-84.3798848
ChIJmV7R-BUG9YgR_ZTjYIP2M2k,31126,grocery_or_supermarket,,33.827982,-84.333309
ChIJB5Pa4PoT9YgRRZV7ENqXFlw,31126,grocery_or_supermarket,,33.9525416,-84.5104355
ChIJRxNxqqqj9YgRXFBKg025kEc,31126,grocery_or_supermarket,,33.9696567,-84.1429564
ChIJJZMSYfsT9YgRqd68ONpGUWc,31126,grocery_or_supermarket,,33.9479065,-84.5132416
ChIJzdeJft8W9YgRPkxegbwskHk,31126,grocery_or_supermarket,,33.9010676,-84.4875364
ChIJNRN-NJod9YgREuUFVEVZO2Q,31131,grocery_or_supermarket,,33.6868182,-84.4876634
ChIJOTP7gTEc9YgRW9NDPYouWGU,31131,grocery_or_supermarket,,33.7248442,-84.5081825
ChIJPRBk2UMd9YgRlTYgwg0aplU,31131,grocery_or_supermarket,,33.6877229,-84.4547178
ChIJTfOT55389IgRMdwExIWG6Ho,31131,grocery_or_supermarket,,33.5828642,-84.4129833
ChIJB5Pa4PoT9YgRRZV7ENqXFlw,31131,grocery_or_supermarket,,33.9525416,-84.5104355
ChIJ03mBjoIH9YgRmlvPFl07b60,31131,grocery_or_supermarket,,33.7986531,-84.2794785
ChIJr_ik5T8D9YgRUHtyScyVpkI,31131,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJzdeJft8W9YgRPkxegbwskHk,31131,grocery_or_supermarket,,33.9010676,-84.4875364
ChIJcZ6oOt0T9YgR7e39d_eo9_k,31131,grocery_or_supermarket,,33.9507837,-84.4988838
ChIJq4vrxncH9YgR_zZpw8O_RZE,31131,grocery_or_supermarket,,33.7976687,-84.2806728
ChIJw2Pxp_ED9YgR76DtrNcdY6I,31131,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJ7aGOqH8A9YgR8wB4ji-wl1E,31131,grocery_or_supermarket,,33.7087086,-84.2744593
ChIJC00f3PcQ9YgRp9dfseHig1Y,31139,grocery_or_supermarket,,33.883624,-84.4805916
ChIJKdr1hHAa9YgR4qda4WUzo3A,31139,grocery_or_supermarket,,33.8442228,-84.4910563
ChIJzdeJft8W9YgRPkxegbwskHk,31139,grocery_or_supermarket,,33.9010676,-84.4875364
ChIJO-GVHGMa9YgRy-XFhDi-Rgw,31139,grocery_or_supermarket,,33.8391055,-84.4821192
ChIJicJ1MNwQ9YgRmXhxnhegdJ8,31139,grocery_or_supermarket,,33.8909654,-84.5039525
ChIJ9QKGsxoR9YgR1r-OaVkPXxM,31139,grocery_or_supermarket,,33.9072017,-84.4892502
ChIJYbDqtHIa9YgRrQn6JFBGqHM,31139,grocery_or_supermarket,,33.842338,-84.5012053
ChIJs31HEpcR9YgR0RbJGogJ22U,31139,grocery_or_supermarket,,33.9213896,-84.4682872
ChIJAdg0n0kX9YgR-dQnX0rfwcI,31139,grocery_or_supermarket,,33.875039,-84.533672
ChIJ3eTuo28R9YgR2qLNW0IS_mU,31139,grocery_or_supermarket,,33.9277873,-84.4929775
ChIJ0Q0YUFKe-4gRRbo7eiOCQFU,31150,grocery_or_supermarket,,32.1866303,-82.5653193
ChIJV4dewpkO9YgRg240W67FCMw,31156,grocery_or_supermarket,,33.926269,-84.378101
ChIJ6yymv18J9YgR58jT-QzWXmE,31156,grocery_or_supermarket,,33.9321441,-84.3322921
ChIJRzp7a5QO9YgRTeyoOkbsYwc,31156,grocery_or_supermarket,,33.9176936,-84.3797966
ChIJ7XDbQ58N9YgRgpArzkRWK9E,31156,grocery_or_supermarket,,33.9770652,-84.4192755
ChIJ3fBfiOwO9YgReOnzvA12uVM,31156,grocery_or_supermarket,,33.9113507,-84.3812855
ChIJoUaYd8MN9YgRSXtpOosAVso,31156,grocery_or_supermarket,,33.9507958,-84.4139645
ChIJAevjlXcN9YgRS-CC5KoEg-4,31156,grocery_or_supermarket,,33.984536,-84.426736
ChIJrZOGs4IN9YgRmP3swWLpEKk,31156,grocery_or_supermarket,,33.981788,-84.427945
ChIJ_U49CZ0N9YgRVZQjqhJQx14,31156,grocery_or_supermarket,,33.9809539,-84.42795
ChIJx79nxb3m9IgRHVI0Ge5U6JA,31192,grocery_or_supermarket,,33.5657464,-84.5368063
ChIJY9rgCW7g9IgRIse7ALVOApM,31192,grocery_or_supermarket,,33.6505837,-84.5941965
ChIJ8WwDFLji9IgRqoe9HReMKEQ,31192,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJhWw0HLji9IgR7rTgQCPlpZI,31192,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,31192,grocery_or_supermarket,,33.6608846,-84.448102
ChIJcwkZisr89IgR6fVaVJeD7Xw,31192,grocery_or_supermarket,,33.6056311,-84.4357895
ChIJQ2WQ17n89IgR_A0pjMM13lY,31192,grocery_or_supermarket,,33.6016445,-84.4272594
ChIJTfOT55389IgRMdwExIWG6Ho,31192,grocery_or_supermarket,,33.5828642,-84.4129833
ChIJOTP7gTEc9YgRW9NDPYouWGU,31192,grocery_or_supermarket,,33.7248442,-84.5081825
ChIJL858kG_99IgRH6lNfQJdx_U,31192,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJv7Uvqpv99IgR-0OnJPO1UKU,31193,grocery_or_supermarket,,33.655176,-84.388434
ChIJL858kG_99IgRH6lNfQJdx_U,31193,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJgae8QYkC9YgR5WYPBYjZlus,31193,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJ98UKmpAC9YgRx_FrB4QSp7o,31193,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJbS1MyKIC9YgR_f8TS956S-M,31193,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJjyWRQv_89IgR19IjKIDXR4U,31193,grocery_or_supermarket,,33.6203728,-84.3887408
ChIJbSTZaiQC9YgRXIE43ThLdgY,31193,grocery_or_supermarket,,33.6970886,-84.3608444
ChIJJ3Aphani9IgRE-JGr4XtgJg,31193,grocery_or_supermarket,,33.6695697,-84.4441958
ChIJbe30v-8C9YgRzZmzLGuBbk0,31193,grocery_or_supermarket,,33.7034342,-84.4100028
ChIJB9i6rq_i9IgRY6cUo_oOyRk,31193,grocery_or_supermarket,,33.6632094,-84.4465815
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,31193,grocery_or_supermarket,,33.6608846,-84.448102
ChIJ38AR_0sC9YgRzvoeQfknxWU,31193,grocery_or_supermarket,,33.7083006,-84.3803597
ChIJ8WwDFLji9IgRqoe9HReMKEQ,31193,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJhWw0HLji9IgR7rTgQCPlpZI,31193,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJg0yHiCsC9YgRFquwusYb_kU,31193,grocery_or_supermarket,,33.709367,-84.3593679
ChIJlZJ6A7ID9YgRkG-TijaNtj0,31193,grocery_or_supermarket,,33.7189936,-84.385472
ChIJjSeY-hwD9YgRfsiMrIc8tPo,31193,grocery_or_supermarket,,33.7183641,-84.4082864
ChIJ8bnPUGr89IgRpeMX4J0TqLM,31193,grocery_or_supermarket,,33.5996202,-84.3783473
ChIJsbNRuoYD9YgRy1fhsJgldJY,31195,grocery_or_supermarket,,33.7539328,-84.390386
ChIJw2Pxp_ED9YgR76DtrNcdY6I,31195,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,31195,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJraRjlwgE9YgRMQYH8zBgerE,31195,grocery_or_supermarket,,33.761427,-84.3653191
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,31195,grocery_or_supermarket,,33.739629,-84.416105
ChIJr_ik5T8D9YgRUHtyScyVpkI,31195,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,31195,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,31195,grocery_or_supermarket,,33.775188,-84.3658097
ChIJa-9dZxoE9YgRB5SAyPu3qoo,31195,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJ1zoUGxYE9YgRL399jlxWp6Q,31195,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJZ75CEBcE9YgRzBUatdvfMdQ,31195,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJWTDCsqgG9YgR-U6sWxq-qJw,31195,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJreRAYvIE9YgRbsssSxcWrRs,31195,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJI_FfY3wB9YgR1H6p_aAy8M0,31195,grocery_or_supermarket,,33.7201102,-84.3504739
ChIJsbNRuoYD9YgRy1fhsJgldJY,31196,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,31196,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJDYah9HsD9YgRKoQfaN75ynw,31196,grocery_or_supermarket,,33.7535325,-84.402477
ChIJBfK5TIwD9YgRjvHEUfCW3pQ,31196,grocery_or_supermarket,,33.7499749,-84.3768908
ChIJw2Pxp_ED9YgR76DtrNcdY6I,31196,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,31196,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJr_ik5T8D9YgRUHtyScyVpkI,31196,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJ1zoUGxYE9YgRL399jlxWp6Q,31196,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJBb6sr5ME9YgRjtXSBOtRe1M,31196,grocery_or_supermarket,,33.7832132,-84.35467
ChIJ6cBjtBAE9YgRUisH70GZTX4,31196,grocery_or_supermarket,,33.775188,-84.3658097
ChIJbS1MyKIC9YgR_f8TS956S-M,31196,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJk3VXo2sD9YgROKC8qaLZjGY,31196,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJg0yHiCsC9YgRFquwusYb_kU,31196,grocery_or_supermarket,,33.709367,-84.3593679
ChIJsbNRuoYD9YgRy1fhsJgldJY,30302,grocery_or_supermarket,,33.7539328,-84.390386
ChIJPRBk2UMd9YgRlTYgwg0aplU,30302,grocery_or_supermarket,,33.6877229,-84.4547178
ChIJicJyxI_99IgRxfezVLLed-E,30304,grocery_or_supermarket,,33.658954,-84.384068
ChIJTdU_aYP99IgRPbtb5c7AfuI,30304,grocery_or_supermarket,,33.6597091,-84.3935557
ChIJhWw0HLji9IgR7rTgQCPlpZI,30304,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30306,grocery_or_supermarket,,33.7832132,-84.35467
ChIJCQfrG2EG9YgRk-OyqR3iIBg,30306,grocery_or_supermarket,,33.8041851,-84.3363293
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30306,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJ6cBjtBAE9YgRUisH70GZTX4,30306,grocery_or_supermarket,,33.775188,-84.3658097
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30306,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30306,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJ4dTfQl8G9YgR-Gew40Ad8qk,30306,grocery_or_supermarket,,33.8005048,-84.3257339
ChIJ10zeHTUE9YgR0gO0QptFsIQ,30306,grocery_or_supermarket,,33.800517,-84.372989
ChIJKznvTVMB9YgRWFYyoZFkjyk,30306,grocery_or_supermarket,,33.7560452,-84.3480857
ChIJr0U0BUIG9YgRq4StqIACTu8,30306,grocery_or_supermarket,,33.8158203,-84.333212
ChIJTbyh5GYH9YgRQYETAM4CrjI,30307,grocery_or_supermarket,,33.778818,-84.277182
ChIJreRAYvIE9YgRbsssSxcWrRs,30309,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJk3VXo2sD9YgROKC8qaLZjGY,30312,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30312,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30314,grocery_or_supermarket,,33.739629,-84.416105
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30321,grocery_or_supermarket,,33.7189936,-84.385472
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30324,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJ1XkZlusO9YgR-fEnXcILd20,30328,grocery_or_supermarket,,33.9102168,-84.3792036
ChIJ0_vRNf8b9YgRNWm9nBCAjjI,30336,grocery_or_supermarket,,33.7661832,-84.5173617
ChIJiUb9RuEe9YgRCrM0wzDGkDs,30336,grocery_or_supermarket,,33.7395179,-84.559764
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30344,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJgUobCJzi9IgRd9B0FVCwFOo,30344,grocery_or_supermarket,,33.6665998,-84.4651266
ChIJt4hKcKR09YgROWUYm2e7ibM,30350,grocery_or_supermarket,,34.0395846,-84.3475093
ChIJY67FFGED9YgRCn6XUng5x4A,30353,grocery_or_supermarket,,33.7557898,-84.4136594
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30353,grocery_or_supermarket,,33.739629,-84.416105
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,30353,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30353,grocery_or_supermarket,,33.7189936,-84.385472
ChIJu7FCnlsB9YgREOKPzeQBCE8,30353,grocery_or_supermarket,,33.7755299,-84.3751382
ChIJu7FCnlsB9YgREOKPzeQBCE8,30357,grocery_or_supermarket,,33.7755299,-84.3751382
ChIJreRAYvIE9YgRbsssSxcWrRs,30363,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJg0Ul6VQE9YgRy-YZx9vQRbs,30363,grocery_or_supermarket,,33.800951,-84.3934681
ChIJLym-7VQE9YgRpzegAmUhAIk,30363,grocery_or_supermarket,,33.8017601,-84.4125193
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30363,grocery_or_supermarket,,33.7832132,-84.35467
ChIJN_zP3agF9YgRK-ptZFY1yYk,30363,grocery_or_supermarket,,33.8119915,-84.3913963
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30363,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJae9o8gQH9YgR3uq8CQkWxPc,30363,grocery_or_supermarket,,33.7908588,-84.3052307
ChIJ03mBjoIH9YgRmlvPFl07b60,30363,grocery_or_supermarket,,33.7986531,-84.2794785
ChIJJ3Aphani9IgRE-JGr4XtgJg,30364,grocery_or_supermarket,,33.6695697,-84.4441958
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,30368,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJKdr1hHAa9YgR4qda4WUzo3A,30369,grocery_or_supermarket,,33.8442228,-84.4910563
ChIJzdeJft8W9YgRPkxegbwskHk,30369,grocery_or_supermarket,,33.9010676,-84.4875364
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30370,grocery_or_supermarket,,33.7832132,-84.35467
ChIJreRAYvIE9YgRbsssSxcWrRs,30371,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJI_FfY3wB9YgR1H6p_aAy8M0,30371,grocery_or_supermarket,,33.7201102,-84.3504739
ChIJKznvTVMB9YgRWFYyoZFkjyk,30371,grocery_or_supermarket,,33.7560452,-84.3480857
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30374,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,30374,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJu-ozPJIE9YgRneAKSWnekIc,30375,grocery_or_supermarket,,33.7768865,-84.4081811
ChIJNRN-NJod9YgREuUFVEVZO2Q,30378,grocery_or_supermarket,,33.6868182,-84.4876634
ChIJgae8QYkC9YgR5WYPBYjZlus,30380,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30380,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30384,grocery_or_supermarket,,33.7832132,-84.35467
ChIJPcHsio0O9YgRLc_tHpPH1B0,30388,grocery_or_supermarket,,33.6233753,-84.3965073
ChIJAbesjs7i9IgRGpMzEw5QAxg,30388,grocery_or_supermarket,,33.640809,-84.4448347
ChIJKznvTVMB9YgRWFYyoZFkjyk,30394,grocery_or_supermarket,,33.7560452,-84.3480857
ChIJI_FfY3wB9YgR1H6p_aAy8M0,30394,grocery_or_supermarket,,33.7201102,-84.3504739
ChIJrT9qfXwB9YgRSp708zlc_oQ,30394,grocery_or_supermarket,,33.7201146,-84.3504467
ChIJEyH3XHwB9YgRKo6ZdDBJjlI,30394,grocery_or_supermarket,,33.7200866,-84.3504975
ChIJjyWRQv_89IgR3tuLbLczKD8,30396,grocery_or_supermarket,,33.6216593,-84.3928628
ChIJB9i6rq_i9IgRY6cUo_oOyRk,30396,grocery_or_supermarket,,33.6632094,-84.4465815
ChIJ36PlsDzj9IgRerHCMyKlNQo,30396,grocery_or_supermarket,,33.6158486,-84.4554606
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30398,grocery_or_supermarket,,33.7832132,-84.35467
ChIJu-ozPJIE9YgRneAKSWnekIc,31107,grocery_or_supermarket,,33.7768865,-84.4081811
ChIJF1Bdx5_i9IgRTn4Vb2KDm4M,31131,grocery_or_supermarket,,33.670228,-84.4610834
ChIJJRSiMjwd9YgR__M2a4dO6Gw,31131,grocery_or_supermarket,,33.7010416,-84.4565605
ChIJae9o8gQH9YgR3uq8CQkWxPc,31131,grocery_or_supermarket,,33.7908588,-84.3052307
ChIJJZMSYfsT9YgRqd68ONpGUWc,31131,grocery_or_supermarket,,33.9479065,-84.5132416
ChIJOTP7gTEc9YgRW9NDPYouWGU,31136,grocery_or_supermarket,,33.7248442,-84.5081825
ChIJWbZxWkci9YgRnNf8yeQj06g,31136,grocery_or_supermarket,,33.7923422,-84.6328331
ChIJqdCihBQi9YgRc8kdcy_d9So,31136,grocery_or_supermarket,,33.7897701,-84.6200494
ChIJ30JeSHsc9YgR1Wl2XUlOFw0,31136,grocery_or_supermarket,,33.7504098,-84.4858342
ChIJ16t1kFoi9YgRKGOmQYZ7SOE,31136,grocery_or_supermarket,,33.7977966,-84.6406722
ChIJnTdCYmEY9YgRuZmBhM8aY_o,31136,grocery_or_supermarket,,33.8153514,-84.5904509
ChIJf0XhHPEQ9YgRS0ftb-9Bvdo,31139,grocery_or_supermarket,,33.8822287,-84.4876042
ChIJE7j3VREP9YgRiel1VuYEVZk,31139,grocery_or_supermarket,,33.8744413,-84.3798848
ChIJn9v1g4EN9YgRE2T9yjnIM9Y,31156,grocery_or_supermarket,,33.9818895,-84.4318467
ChIJywh7BXQN9YgRBws9v51xUWc,31156,grocery_or_supermarket,,33.9890313,-84.4227796
ChIJs5HNnUgK9YgRy9ZPB3lwNPE,31156,grocery_or_supermarket,,33.9587927,-84.3019631
ChIJq54QjkgK9YgRL-0WnUnARR8,31156,grocery_or_supermarket,,33.9582912,-84.3040525
ChIJqyitFYD-9IgR1VX6v2O8vBs,31193,grocery_or_supermarket,,33.6209878,-84.3548205
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,31193,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJQ2WQ17n89IgR_A0pjMM13lY,31193,grocery_or_supermarket,,33.6016445,-84.4272594
ChIJcwkZisr89IgR6fVaVJeD7Xw,31193,grocery_or_supermarket,,33.6056311,-84.4357895
ChIJKznvTVMB9YgRWFYyoZFkjyk,31195,grocery_or_supermarket,,33.7560452,-84.3480857
ChIJicJyxI_99IgRxfezVLLed-E,30380,grocery_or_supermarket,,33.658954,-84.384068
